teamIdHome,teamIdAway,home_team_position,away_team_position,matchweek,homeGF,homeGA,awayGF,awayGA,homeLast1,homeLast2,homeLast3,homeLast4,homeLast5,awayLast1,awayLast2,awayLast3,awayLast4,awayLast5,homeScore,awayScore,o35
6,2,18,1,8,8,8,8,7,0,1,0.5,0,0.5,0.5,1,0,1,1,1,2,0
10,8,20,17,8,11,5,14,9,0,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0
15,13,14,12,8,11,10,6,12,0.5,1,0.5,0.5,0,0,1,0,0.5,1,2,2,1
16,4,15,8,8,8,11,7,10,0,0.5,0,0,1,0,0.5,0.5,1,1,1,1,0
7,1,11,3,8,10,12,10,7,1,0,1,0,0,1,0.5,1,0.5,1,1,2,0
9,19,19,6,8,11,8,8,8,0.5,0,0,0.5,0,1,1,0,1,1,2,2,1
18,17,5,16,8,8,10,9,7,0,1,1,1,1,0.5,1,0.5,0,0,4,1,1
12,20,9,10,8,12,10,6,9,0.5,0,0,1,0,1,0,0,1,0,1,2,0
3,14,2,4,8,8,9,16,13,1,1,1,0,1,0,0,1,1,1,2,2,1
5,11,7,13,8,9,10,8,13,0.5,1,0.5,1,0.5,0,0,0.5,0,1,2,1,0
1,9,3,19,9,12,8,13,10,1,0.5,1,0.5,1,0.5,0,0,0.5,0,2,1,0
4,6,8,18,9,8,11,9,10,0,0.5,0.5,1,1,0,1,0.5,0,0.5,1,4,1
2,5,1,7,9,10,8,11,11,0.5,1,0,1,1,0.5,1,0.5,1,0.5,1,0,0
19,11,6,13,9,10,10,9,15,1,1,0,1,1,0,0,0.5,0,1,2,0,0
8,18,17,5,9,14,9,12,11,0.5,0.5,0,0,0,0,1,1,1,1,3,1,1
14,15,4,14,9,18,15,13,12,0,0,1,1,1,0.5,1,0.5,0.5,0,0,2,0
17,7,16,11,9,10,11,11,14,0.5,1,0.5,0,0,1,0,1,0,0,3,1,1
20,16,10,15,9,8,10,9,12,1,0,0,1,0,0,0.5,0,0,1,3,0,0
13,12,12,9,9,8,14,13,12,0,1,0,0.5,1,0.5,0,0,1,0,2,1,0
3,10,2,20,9,10,11,11,5,1,1,1,0,1,0,0.5,0,0,0,3,2,1
18,3,5,2,10,13,14,13,13,0,1,1,1,1,1,1,1,0,1,2,2,1
2,4,1,8,10,11,8,9,15,0.5,1,0,1,1,0,0.5,0.5,1,1,1,3,1
9,17,19,16,10,14,12,13,12,0.5,0,0,0.5,0,0.5,1,0.5,0,0,3,1,1
5,19,7,6,10,11,12,12,10,0.5,1,0.5,1,0.5,1,1,0,1,1,1,2,0
7,8,11,17,10,12,17,17,10,1,0,1,0,0,0.5,0.5,0,0,0,1,2,0
6,20,18,10,10,13,11,11,10,0,1,0.5,0,0.5,1,0,0,1,0,2,0,0
15,10,14,20,10,15,12,13,8,0.5,1,0.5,0.5,0,0,0.5,0,0,0,4,1,1
12,14,9,4,10,14,14,18,17,0.5,0,0,1,0,0,0,1,1,1,1,2,0
16,13,15,12,10,9,15,10,15,0,0.5,0,0,1,0,1,0,0.5,1,0,0,0
11,1,13,3,10,9,17,14,9,0,0,0.5,0,1,1,0.5,1,0.5,1,2,2,1
4,5,8,7,11,12,16,12,14,0,0.5,0.5,1,1,0.5,1,0.5,1,0.5,3,1,1
8,9,17,19,11,19,11,17,13,0.5,0.5,0,0,0,0.5,0,0,0.5,0,0,1,0
20,2,10,1,11,11,12,12,11,1,0,0,1,0,0.5,1,0,1,1,1,1,0
1,19,3,6,11,16,11,14,11,1,0.5,1,0.5,1,1,1,0,1,1,0,2,0
14,16,4,15,11,20,18,9,15,0,0,1,1,1,0,0.5,0,0,1,1,2,0
13,6,12,18,11,10,15,15,11,0,1,0,0.5,1,0,1,0.5,0,0.5,1,2,0
15,18,14,5,11,19,13,15,16,0.5,1,0.5,0.5,0,0,1,1,1,1,1,2,0
17,11,16,13,11,14,15,11,19,0.5,1,0.5,0,0,0,0,0.5,0,1,1,1,0
3,7,2,11,11,15,15,13,19,1,1,1,0,1,1,0,1,0,0,2,2,1
10,12,20,9,11,14,12,15,16,0,0.5,0,0,0,0.5,0,0,1,0,1,0,0
9,3,19,2,12,18,13,17,17,0.5,0,0,0.5,0,1,1,1,0,1,1,0,0
5,1,7,3,12,13,17,16,13,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,1,3,1
2,13,1,12,12,13,12,11,17,0.5,1,0,1,1,0,1,0,0.5,1,1,1,0
12,18,9,5,12,15,17,17,17,0.5,0,0,1,0,0,1,1,1,1,2,2,1
11,8,13,17,12,12,20,19,12,0,0,0.5,0,1,0.5,0.5,0,0,0,2,0,0
7,15,11,14,12,15,21,20,15,1,0,1,0,0,0.5,1,0.5,0.5,0,4,0,1
4,20,8,10,12,15,17,12,13,0,0.5,0.5,1,1,1,0,0,1,0,1,2,0
19,17,6,16,12,16,11,15,16,1,1,0,1,1,0.5,1,0.5,0,0,2,2,1
6,14,18,4,12,17,12,21,20,0,1,0.5,0,0.5,0,0,1,1,1,2,3,1
16,10,15,20,12,11,16,15,12,0,0.5,0,0,1,0,0.5,0,0,0,1,1,0
8,19,17,6,13,19,14,18,13,0.5,0.5,0,0,0,1,1,0,1,1,0,0,0
17,1,16,3,13,17,18,19,14,0.5,1,0.5,0,0,1,0.5,1,0.5,1,1,3,1
10,6,20,18,13,16,13,19,15,0,0.5,0,0,0,0,1,0.5,0,0.5,2,2,1
3,11,2,13,13,17,18,14,20,1,1,1,0,1,0,0,0.5,0,1,0,0,0
14,2,4,1,13,24,22,14,13,0,0,1,1,1,0.5,1,0,1,1,3,3,1
12,7,9,11,13,17,19,19,21,0.5,0,0,1,0,1,0,1,0,0,2,2,1
18,16,5,15,13,19,19,12,17,0,1,1,1,1,0,0.5,0,0,1,2,0,0
13,4,12,8,13,12,18,16,19,0,1,0,0.5,1,0,0.5,0.5,1,1,1,1,0
20,5,10,7,13,14,14,14,20,1,0,0,1,0,0.5,1,0.5,1,0.5,1,1,0
15,9,14,19,13,20,19,19,13,0.5,1,0.5,0.5,0,0.5,0,0,0.5,0,3,2,1
9,12,19,9,14,21,16,19,21,0.5,0,0,0.5,0,0.5,0,0,1,0,1,1,0
1,8,3,17,14,22,15,19,14,1,0.5,1,0.5,1,0.5,0.5,0,0,0,3,3,1
5,17,7,16,14,15,21,18,21,0.5,1,0.5,1,0.5,0.5,1,0.5,0,0,0,0,0
11,15,13,14,14,14,20,23,21,0,0,0.5,0,1,0.5,1,0.5,0.5,0,2,1,0
19,3,6,2,14,18,13,17,18,1,1,0,1,1,1,1,1,0,1,1,4,1
20,13,10,12,14,15,15,13,19,1,0,0,1,0,0,1,0,0.5,1,2,1,0
6,18,18,5,14,21,17,21,19,0,1,0.5,0,0.5,0,1,1,1,1,2,2,1
2,10,1,20,14,17,16,18,15,0.5,1,0,1,1,0,0.5,0,0,0,3,3,1
16,7,15,11,14,12,19,21,23,0,0.5,0,0,1,1,0,1,0,0,2,2,1
4,14,8,4,14,17,20,27,25,0,0.5,0.5,1,1,0,0,1,1,1,5,1,1
18,2,5,1,15,23,21,20,19,0,1,1,1,1,0.5,1,0,1,1,1,0,0
3,1,2,3,15,21,19,25,18,1,1,1,0,1,1,0.5,1,0.5,1,2,1,0
7,6,11,18,15,23,25,23,19,1,0,1,0,0,0,1,0.5,0,0.5,1,1,0
10,4,20,8,15,21,18,22,21,0,0.5,0,0,0,0,0.5,0.5,1,1,1,0,0
13,5,12,7,15,14,21,15,21,0,1,0,0.5,1,0.5,1,0.5,1,0.5,1,1,0
8,17,17,16,15,22,17,18,21,0.5,0.5,0,0,0,0.5,1,0.5,0,0,0,0,0
14,20,4,10,15,28,30,17,16,0,0,1,1,1,1,0,0,1,0,0,4,1
15,19,14,6,15,24,23,19,17,0.5,1,0.5,0.5,0,1,1,0,1,1,2,2,1
16,9,15,19,15,14,21,22,17,0,0.5,0,0,1,0.5,0,0,0.5,0,2,3,1
12,11,9,13,15,20,22,16,21,0.5,0,0,1,0,0,0,0.5,0,1,2,3,1
17,3,16,2,16,18,21,23,20,0.5,1,0.5,0,0,1,1,1,0,1,1,2,0
4,18,8,5,16,22,22,24,21,0,0.5,0.5,1,1,0,1,1,1,1,3,2,1
6,9,18,19,16,24,20,25,19,0,1,0.5,0,0.5,0.5,0,0,0.5,0,0,2,0
2,7,1,11,16,20,20,24,26,0.5,1,0,1,1,1,0,1,0,0,0,1,0
13,14,12,4,16,15,22,28,34,0,1,0,0.5,1,0,0,1,1,1,2,0,0
19,12,6,9,16,21,19,22,25,1,1,0,1,1,0.5,0,0,1,0,3,1,1
1,15,3,14,16,26,20,26,25,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0,0,0,0
11,16,13,15,16,19,23,16,24,0,0,0.5,0,1,0,0.5,0,0,1,1,1,0
20,10,10,20,16,21,16,22,18,1,0,0,1,0,0,0.5,0,0,0,3,1,1
5,8,7,17,16,16,22,22,17,0.5,1,0.5,1,0.5,0.5,0.5,0,0,0,3,3,1
2,6,1,18,17,20,21,24,22,0.5,1,0,1,1,0,1,0.5,0,0.5,1,1,0
13,9,12,19,17,17,22,27,19,0,1,0,0.5,1,0.5,0,0,0.5,0,1,0,0
4,7,8,11,17,25,24,25,26,0,0.5,0.5,1,1,1,0,1,0,0,1,1,0
11,8,13,17,17,20,24,25,20,0,0,0.5,0,1,0.5,0.5,0,0,0,0,0,0
12,18,9,5,17,23,28,26,24,0.5,0,0,1,0,0,1,1,1,1,1,0,0
1,19,3,6,17,26,20,24,20,1,0.5,1,0.5,1,1,1,0,1,1,2,0,0
3,15,2,14,17,25,21,26,25,1,1,1,0,1,0.5,1,0.5,0.5,0,0,0,0
20,10,10,20,17,24,17,23,21,1,0,0,1,0,0,0.5,0,0,0,1,0,0
14,5,4,7,17,28,36,19,25,0,0,1,1,1,0.5,1,0.5,1,0.5,3,1,1
17,16,16,15,17,19,23,17,25,0.5,1,0.5,0,0,0,0.5,0,0,1,1,2,0
9,3,19,2,18,27,20,25,21,0.5,0,0,0.5,0,1,1,1,0,1,3,0,0
8,14,17,4,18,25,20,31,37,0.5,0.5,0,0,0,0,0,1,1,1,1,1,0
6,11,18,13,18,25,23,20,24,0,1,0.5,0,0.5,0,0,0.5,0,1,0,1,0
10,4,20,8,18,23,22,26,25,0,0.5,0,0,0,0,0.5,0.5,1,1,1,3,1
18,20,5,10,18,26,25,25,17,0,1,1,1,1,1,0,0,1,0,1,2,0
5,7,7,11,18,20,28,26,27,0.5,1,0.5,1,0.5,1,0,1,0,0,3,0,0
13,17,12,16,18,18,22,20,25,0,1,0,0.5,1,0.5,1,0.5,0,0,1,0,0
16,2,15,1,18,19,26,21,22,0,0.5,0,0,1,0.5,1,0,1,1,0,4,1
15,1,14,3,18,26,25,28,20,0.5,1,0.5,0.5,0,1,0.5,1,0.5,1,1,2,0
19,12,6,9,18,24,22,24,28,1,1,0,1,1,0.5,0,0,1,0,2,1,0
4,18,8,5,19,29,26,27,27,0,0.5,0.5,1,1,0,1,1,1,1,3,1,1
1,3,3,2,19,30,21,25,24,1,0.5,1,0.5,1,1,1,1,0,1,0,1,0
17,9,16,19,19,20,26,30,20,0.5,1,0.5,0,0,0.5,0,0,0.5,0,1,1,0
5,10,7,20,19,23,28,24,25,0.5,1,0.5,1,0.5,0,0.5,0,0,0,4,2,1
11,16,13,15,19,21,24,19,30,0,0,0.5,0,1,0,0.5,0,0,1,1,1,0
12,15,9,14,19,25,30,27,27,0.5,0,0,1,0,0.5,1,0.5,0.5,0,0,1,0
20,19,10,6,19,27,18,26,23,1,0,0,1,0,1,1,0,1,1,1,3,1
14,6,4,18,19,32,38,25,24,0,0,1,1,1,0,1,0.5,0,0.5,0,0,0
7,8,11,17,19,26,30,26,21,1,0,1,0,0,0.5,0.5,0,0,0,2,2,1
2,13,1,12,19,25,22,19,22,0.5,1,0,1,1,0,1,0,0.5,1,2,2,1
3,12,2,9,20,26,24,25,31,1,1,1,0,1,0.5,0,0,1,0,0,1,0
18,5,5,7,20,28,30,27,30,0,1,1,1,1,0.5,1,0.5,1,0.5,1,1,0
17,2,16,1,20,21,27,27,24,0.5,1,0.5,0,0,0.5,1,0,1,1,0,2,0
9,1,19,3,20,31,21,30,22,0.5,0,0,0.5,0,1,0.5,1,0.5,1,3,2,1
13,11,12,13,20,21,24,22,25,0,1,0,0.5,1,0,0,0.5,0,1,1,5,1
19,4,6,8,20,29,24,32,27,1,1,0,1,1,0,0.5,0.5,1,1,1,3,1
8,10,17,20,20,28,23,26,29,0.5,0.5,0,0,0,0,0.5,0,0,0,3,0,0
6,7,18,11,20,25,24,28,32,0,1,0.5,0,0.5,1,0,1,0,0,3,1,1
15,20,14,10,20,28,27,28,21,0.5,1,0.5,0.5,0,1,0,0,1,0,0,1,0
16,14,15,4,20,20,31,32,38,0,0.5,0,0,1,0,0,1,1,1,2,3,1
5,19,7,6,21,28,31,30,27,0.5,1,0.5,1,0.5,1,1,0,1,1,2,2,1
12,1,9,3,21,26,31,32,25,0.5,0,0,1,0,1,0.5,1,0.5,1,0,1,0
10,6,20,18,21,26,32,28,25,0,0.5,0,0,0,0,1,0.5,0,0.5,1,2,0
2,9,1,19,21,29,24,34,23,0.5,1,0,1,1,0.5,0,0,0.5,0,3,1,1
11,17,13,16,21,27,26,21,29,0,0,0.5,0,1,0.5,1,0.5,0,0,0,0,0
8,18,17,5,21,31,23,29,31,0.5,0.5,0,0,0,0,1,1,1,1,1,0,0
14,13,4,12,21,35,40,22,29,0,0,1,1,1,0,1,0,0.5,1,2,3,1
20,3,10,2,21,29,21,26,25,1,0,0,1,0,1,1,1,0,1,1,2,0
4,15,8,14,21,35,28,28,28,0,0.5,0.5,1,1,0.5,1,0.5,0.5,0,2,1,0
7,16,11,15,21,29,35,22,34,1,0,1,0,0,0,0.5,0,0,1,0,1,0
3,4,2,8,22,26,25,35,28,1,1,1,0,1,0,0.5,0.5,1,1,1,0,0
19,8,6,17,22,30,27,31,23,1,1,0,1,1,0.5,0.5,0,0,0,2,2,1
9,12,19,9,22,34,23,26,31,0.5,0,0,0.5,0,0.5,0,0,1,0,2,2,1
6,18,18,5,22,28,25,29,31,0,1,0.5,0,0.5,0,1,1,1,1,1,2,0
15,5,14,7,22,28,28,28,31,0.5,1,0.5,0.5,0,0.5,1,0.5,1,0.5,4,1,1
17,14,16,4,22,21,29,35,40,0.5,1,0.5,0,0,0,0,1,1,1,1,1,0
2,11,1,13,22,29,24,27,26,0.5,1,0,1,1,0,0,0.5,0,1,1,1,0
13,7,12,11,22,22,29,29,35,0,1,0,0.5,1,1,0,1,0,0,1,1,0
1,20,3,10,22,32,25,29,21,1,0.5,1,0.5,1,1,0,0,1,0,1,0,0
16,10,15,20,22,22,34,26,32,0,0.5,0,0,1,0,0.5,0,0,0,1,1,0
4,1,8,3,23,37,30,34,25,0,0.5,0.5,1,1,1,0.5,1,0.5,1,2,2,1
5,3,7,2,23,31,37,29,26,0.5,1,0.5,1,0.5,1,1,1,0,1,0,0,0
8,15,17,14,23,34,25,33,31,0.5,0.5,0,0,0,0.5,1,0.5,0.5,0,4,1,1
10,13,20,12,23,28,35,26,32,0,0.5,0,0,0,0,1,0,0.5,1,3,0,0
7,17,11,16,23,30,37,22,30,1,0,1,0,0,0.5,1,0.5,0,0,1,3,1
20,12,10,9,23,30,24,28,34,1,0,0,1,0,0.5,0,0,1,0,1,2,0
6,19,18,6,23,31,28,34,31,0,1,0.5,0,0.5,1,1,0,1,1,2,1,0
14,2,4,1,23,38,44,33,26,0,0,1,1,1,0.5,1,0,1,1,1,3,1
18,16,5,15,23,31,33,24,35,0,1,1,1,1,0,0.5,0,0,1,4,2,1
11,9,13,19,23,28,27,37,28,0,0,0.5,0,1,0.5,0,0,0.5,0,1,0,0
17,10,16,20,24,25,31,31,35,0.5,1,0.5,0,0,0,0.5,0,0,0,0,0,0
1,5,3,7,24,36,27,31,37,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0,2,0
12,4,9,8,24,30,35,39,32,0.5,0,0,1,0,0,0.5,0.5,1,1,0,0,0
16,19,15,6,24,26,39,35,33,0,0.5,0,0,1,1,1,0,1,1,3,3,1
11,14,13,4,24,29,27,39,47,0,0,0.5,0,1,0,0,1,1,1,0,2,0
15,6,14,18,24,34,35,33,29,0.5,1,0.5,0.5,0,0,1,0.5,0,0.5,1,1,0
2,7,1,11,24,36,27,31,40,0.5,1,0,1,1,1,0,1,0,0,3,2,1
3,8,2,17,24,29,26,38,26,1,1,1,0,1,0.5,0.5,0,0,0,3,1,1
9,20,19,10,24,37,29,31,26,0.5,0,0,0.5,0,1,0,0,1,0,1,1,0
13,18,12,5,24,26,35,35,35,0,1,0,0.5,1,0,1,1,1,1,1,1,0
8,1,17,3,25,39,29,36,29,0.5,0.5,0,0,0,1,0.5,1,0.5,1,0,1,0
6,3,18,2,25,34,30,32,27,0,1,0.5,0,0.5,1,1,1,0,1,0,1,0
5,12,7,9,25,33,37,30,35,0.5,1,0.5,1,0.5,0.5,0,0,1,0,1,0,0
14,9,4,19,25,41,47,38,30,0,0,1,1,1,0.5,0,0,0.5,0,3,3,1
18,17,5,16,25,36,36,25,31,0,1,1,1,1,0.5,1,0.5,0,0,3,1,1
10,2,20,1,25,31,35,39,29,0,0.5,0,0,0,0.5,1,0,1,1,1,1,0
16,15,15,14,25,29,42,35,36,0,0.5,0,0,1,0.5,1,0.5,0.5,0,0,2,0
19,13,6,12,25,38,36,27,36,1,1,0,1,1,0,1,0,0.5,1,1,0,0
7,11,11,13,25,33,43,29,29,1,0,1,0,0,0,0,0.5,0,1,5,1,1
4,20,8,10,25,39,32,32,27,0,0.5,0.5,1,1,1,0,0,1,0,1,1,0
9,4,19,8,26,41,33,40,33,0.5,0,0,0.5,0,0,0.5,0.5,1,1,0,1,0
2,18,1,5,26,40,30,39,37,0.5,1,0,1,1,0,1,1,1,1,1,0,0
1,6,3,18,26,37,29,34,31,1,0.5,1,0.5,1,0,1,0.5,0,0.5,1,3,1
14,7,4,11,26,44,50,38,44,0,0,1,1,1,1,0,1,0,0,0,3,0
3,16,2,15,26,33,27,29,44,1,1,1,0,1,0,0.5,0,0,1,0,1,0
20,5,10,7,26,33,28,34,37,1,0,0,1,0,0.5,1,0.5,1,0.5,2,1,0
11,10,13,20,26,30,34,32,36,0,0,0.5,0,1,0,0.5,0,0,0,2,0,0
13,15,12,14,26,27,37,37,36,0,1,0,0.5,1,0.5,1,0.5,0.5,0,1,0,0
12,8,9,17,26,30,36,39,30,0.5,0,0,1,0,0.5,0.5,0,0,0,1,0,0
17,19,16,6,26,26,34,39,36,0.5,1,0.5,0,0,1,1,0,1,1,1,1,0
6,12,18,9,27,37,32,31,36,0,1,0.5,0,0.5,0.5,0,0,1,0,3,1,1
5,4,7,8,27,35,39,41,33,0.5,1,0.5,1,0.5,0,0.5,0.5,1,1,0,2,0
15,17,14,16,27,37,37,27,35,0.5,1,0.5,0.5,0,0.5,1,0.5,0,0,0,2,0
16,1,15,3,27,30,44,38,32,0,0.5,0,0,1,1,0.5,1,0.5,1,0,0,0
8,20,17,10,27,39,31,35,29,0.5,0.5,0,0,0,1,0,0,1,0,2,0,0
13,3,12,2,27,28,37,33,28,0,1,0,0.5,1,1,1,1,0,1,1,0,0
10,14,20,4,27,32,38,44,53,0,0.5,0,0,0,0,0,1,1,1,2,3,1
18,11,5,13,27,39,38,32,34,0,1,1,1,1,0,0,0.5,0,1,1,2,0
7,9,11,19,27,41,44,41,34,1,0,1,0,0,0.5,0,0,0.5,0,0,1,0
19,2,6,1,27,40,37,41,30,1,1,0,1,1,0.5,1,0,1,1,3,0,0
17,3,16,2,28,29,35,33,29,0.5,1,0.5,0,0,1,1,1,0,1,3,1,1
4,8,8,17,28,43,33,41,31,0,0.5,0.5,1,1,0.5,0.5,0,0,0,1,1,0
9,5,19,7,28,42,34,35,41,0.5,0,0,0.5,0,0.5,1,0.5,1,0.5,1,3,1
7,10,11,20,28,41,45,34,41,1,0,1,0,0,0,0.5,0,0,0,1,1,0
11,19,13,6,28,34,35,43,37,0,0,0.5,0,1,1,1,0,1,1,1,2,0
14,18,4,5,28,47,55,40,40,0,0,1,1,1,0,1,1,1,1,2,0,0
20,6,10,18,28,35,31,40,33,1,0,0,1,0,0,1,0.5,0,0.5,1,0,0
2,15,1,14,28,41,33,37,39,0.5,1,0,1,1,0.5,1,0.5,0.5,0,0,1,0
1,13,3,12,28,38,32,29,37,1,0.5,1,0.5,1,0,1,0,0.5,1,2,1,0
12,16,9,15,28,32,39,30,44,0.5,0,0,1,0,0,0.5,0,0,1,1,2,0
6,4,18,8,29,40,34,44,34,0,1,0.5,0,0.5,0,0.5,0.5,1,1,4,2,1
3,2,2,1,29,34,32,41,34,1,1,1,0,1,0.5,1,0,1,1,0,1,0
17,1,16,3,29,32,36,40,33,0.5,1,0.5,0,0,1,0.5,1,0.5,1,2,1,0
10,9,20,19,29,35,42,43,37,0,0.5,0,0,0,0.5,0,0,0.5,0,2,0,0
19,14,6,4,29,45,38,49,55,1,1,0,1,1,0,0,1,1,1,1,1,0
16,20,15,10,29,32,45,36,31,0,0.5,0,0,1,1,0,0,1,0,1,3,1
18,7,5,11,29,40,42,42,46,0,1,1,1,1,1,0,1,0,0,0,2,0
15,11,14,13,29,38,39,35,37,0.5,1,0.5,0.5,0,0,0,0.5,0,1,2,1,0
8,5,17,7,29,42,32,38,42,0.5,0.5,0,0,0,0.5,1,0.5,1,0.5,1,2,0
13,12,12,9,29,30,39,33,41,0,1,0,0.5,1,0.5,0,0,1,0,4,2,1
2,1,1,3,30,42,34,41,35,0.5,1,0,1,1,1,0.5,1,0.5,1,2,2,1
5,6,7,18,30,40,43,44,36,0.5,1,0.5,1,0.5,0,1,0.5,0,0.5,2,1,0
12,17,9,16,30,35,45,34,37,0.5,0,0,1,0,0.5,1,0.5,0,0,2,2,1
11,3,13,2,30,36,39,34,33,0,0,0.5,0,1,1,1,1,0,1,1,3,1
7,19,11,6,30,44,46,46,39,1,0,1,0,0,1,1,0,1,1,2,1,0
9,8,19,17,30,43,39,43,34,0.5,0,0,0.5,0,0.5,0.5,0,0,0,0,0,0
20,13,10,12,30,39,32,34,41,1,0,0,1,0,0,1,0,0.5,1,1,0,0
10,18,20,5,30,37,42,40,44,0,0.5,0,0,0,0,1,1,1,1,2,4,1
14,15,4,14,30,50,56,40,40,0,0,1,1,1,0.5,1,0.5,0.5,0,1,0,0
4,16,8,15,30,46,38,33,48,0,0.5,0.5,1,1,0,0.5,0,0,1,3,1,1
18,9,5,19,31,44,46,43,39,0,1,1,1,1,0.5,0,0,0.5,0,0,0,0
2,12,1,9,31,44,36,37,47,0.5,1,0,1,1,0.5,0,0,1,0,0,2,0
17,20,16,10,31,36,39,40,32,0.5,1,0.5,0,0,1,0,0,1,0,0,2,0
6,8,18,17,31,45,38,43,34,0,1,0.5,0,0.5,0.5,0.5,0,0,0,2,2,1
1,11,3,13,31,43,37,37,42,1,0.5,1,0.5,1,0,0,0.5,0,1,2,0,0
15,7,14,11,31,40,41,46,47,0.5,1,0.5,0.5,0,1,0,1,0,0,1,1,0
13,4,12,8,31,34,42,49,39,0,1,0,0.5,1,0,0.5,0.5,1,1,2,2,1
16,5,15,7,31,34,51,42,44,0,0.5,0,0,1,0.5,1,0.5,1,0.5,0,1,0
19,10,6,20,31,47,41,39,46,1,1,0,1,1,0,0.5,0,0,0,2,2,1
3,14,2,4,31,37,34,51,56,1,1,1,0,1,0,0,1,1,1,2,0,0
4,17,8,16,32,51,41,36,41,0,0.5,0.5,1,1,0.5,1,0.5,0,0,2,2,1
9,6,19,18,32,43,39,47,40,0.5,0,0,0.5,0,0,1,0.5,0,0.5,0,2,0
14,1,4,3,32,51,58,45,37,0,0,1,1,1,1,0.5,1,0.5,1,0,4,1
7,3,11,2,32,47,48,39,34,1,0,1,0,0,1,1,1,0,1,1,2,0
5,13,7,12,32,43,44,36,44,0.5,1,0.5,1,0.5,0,1,0,0.5,1,2,2,1
8,16,17,15,32,45,36,34,52,0.5,0.5,0,0,0,0,0.5,0,0,1,1,4,1
18,19,5,6,32,44,46,49,43,0,1,1,1,1,1,1,0,1,1,2,1,0
11,12,13,9,32,37,44,39,47,0,0,0.5,0,1,0.5,0,0,1,0,4,2,1
20,2,10,1,32,42,32,44,38,1,0,0,1,0,0.5,1,0,1,1,3,1,1
10,15,20,14,32,41,48,41,42,0,0.5,0,0,0,0.5,1,0.5,0.5,0,2,1,0
17,5,16,7,33,38,43,45,46,0.5,1,0.5,0,0,0.5,1,0.5,1,0.5,0,0,0
2,4,1,8,33,45,41,53,43,0.5,1,0,1,1,0,0.5,0.5,1,1,0,0,0
3,10,2,20,33,41,35,43,49,1,1,1,0,1,0,0.5,0,0,0,2,0,0
15,18,14,5,33,42,44,46,47,0.5,1,0.5,0.5,0,0,1,1,1,1,3,0,0
19,9,6,19,33,50,45,43,41,1,1,0,1,1,0.5,0,0,0.5,0,1,1,0
13,8,12,17,33,38,46,46,40,0,1,0,0.5,1,0.5,0.5,0,0,0,1,0,0
16,6,15,18,33,38,53,49,40,0,0.5,0,0,1,0,1,0.5,0,0.5,1,2,0
12,14,9,4,33,41,51,51,62,0.5,0,0,1,0,0,0,1,1,1,1,1,0
1,7,3,11,33,49,37,48,50,1,0.5,1,0.5,1,1,0,1,0,0,2,0,0
11,20,13,10,33,41,46,45,33,0,0,0.5,0,1,1,0,0,1,0,3,3,1
18,3,5,2,34,46,50,43,35,0,1,1,1,1,1,1,1,0,1,0,0,0
5,2,7,1,34,45,46,45,41,0.5,1,0.5,1,0.5,0.5,1,0,1,1,0,1,0
9,16,19,15,34,44,42,39,55,0.5,0,0,0.5,0,0,0.5,0,0,1,3,3,1
4,11,8,13,34,53,43,44,49,0,0.5,0.5,1,1,0,0,0.5,0,1,1,1,0
19,15,6,14,34,51,46,45,44,1,1,0,1,1,0.5,1,0.5,0.5,0,3,2,1
10,1,20,3,34,43,51,51,37,0,0.5,0,0,0,1,0.5,1,0.5,1,1,0,0
7,12,11,9,34,48,52,42,52,1,0,1,0,0,0.5,0,0,1,0,3,2,1
14,20,4,10,34,52,63,48,36,0,0,1,1,1,1,0,0,1,0,1,3,1
8,17,17,16,34,46,41,38,43,0.5,0.5,0,0,0,0.5,1,0.5,0,0,1,0,0
6,13,18,12,34,51,41,39,46,0,1,0.5,0,0.5,0,1,0,0.5,1,1,1,0
1,18,3,5,35,51,38,46,50,1,0.5,1,0.5,1,0,1,1,1,1,0,1,0
20,7,10,11,35,51,37,51,54,1,0,0,1,0,1,0,1,0,0,1,2,0
14,4,4,8,35,53,66,54,44,0,0,1,1,1,0,0.5,0.5,1,1,0,3,0
17,6,16,18,35,38,44,52,42,0.5,1,0.5,0,0,0,1,0.5,0,0.5,2,2,1
13,16,12,15,35,40,47,42,58,0,1,0,0.5,1,0,0.5,0,0,1,0,0,0
15,9,14,19,35,47,47,47,45,0.5,1,0.5,0.5,0,0.5,0,0,0.5,0,0,0,0
12,10,9,20,35,44,55,44,51,0.5,0,0,1,0,0,0.5,0,0,0,2,2,1
2,8,1,17,35,46,41,47,41,0.5,1,0,1,1,0.5,0.5,0,0,0,3,0,0
11,5,13,7,35,45,50,45,47,0,0,0.5,0,1,0.5,1,0.5,1,0.5,1,3,1
3,19,2,6,35,43,35,54,48,1,1,1,0,1,1,1,0,1,1,0,1,0
9,13,19,12,36,47,45,40,47,0.5,0,0,0.5,0,0,1,0,0.5,1,2,0,0
6,2,18,1,36,54,44,49,41,0,1,0.5,0,0.5,0.5,1,0,1,1,1,1,0
16,17,15,16,36,42,58,40,46,0,0.5,0,0,1,0.5,1,0.5,0,0,1,1,0
5,14,7,4,36,48,48,53,69,0.5,1,0.5,1,0.5,0,0,1,1,1,0,2,0
